Cam_typ	Clvt_sz	Site	Type	Cam_num	Cam_pt	Anim_num	Species	Behaviour	Day	Month	Year	Hour	Min	Sec	Age	Sex	Img_num	anim_hr
reconyx	small	8	C	RH4	C1	528	Whiptail	SS	13	10	2020	17	0	24	Joey	Unknown	RCNX0316	528_SS_13_10_17
reconyx	small	8	R	RH7	R2	529	Whiptail	RX	13	10	2020	18	10	25	Adult	Unknown	RCNX0242	529_RX_13_10_18
reconyx	small	8	R	RH7	R2	530	Whiptail	RX	13	10	2020	18	10	25	Adult	Unknown	RCNX0243	530_RX_13_10_18
reconyx	small	8	R	RH7	R2	531	Whiptail	FR	14	10	2020	4	6	54	Adult	Unknown	RCNX0244	531_FR_14_10_4
reconyx	small	8	R	RH7	R2	531	Whiptail	FR	14	10	2020	4	6	54	Adult	Unknown	RCNX0244	531_FR_14_10_4
reconyx	small	8	R	RH3	R1	531	Whiptail	FR	14	10	2020	4	20	59	Adult	Unknown	RCNX0331	531_FR_14_10_4
reconyx	small	8	R	RH3	R1	531	Whiptail	FR	14	10	2020	4	23	9	Adult	Unknown	RCNX0334	531_FR_14_10_4
reconyx	small	8	R	RH7	R2	531	Whiptail	FR	14	10	2020	4	23	44	Adult	Unknown	RCNX0247	531_FR_14_10_4
reconyx	small	8	R	RH7	R2	532	Kangaroo	FR	14	10	2020	5	2	57	Adult	Unknown	RCNX0250	532_FR_14_10_5
reconyx	small	8	R	RH7	R2	533	Kangaroo	FR	14	10	2020	5	5	38	Adult	Unknown	RCNX0256	533_FR_14_10_5
reconyx	small	8	R	RH7	R2	533	Kangaroo	SS	14	10	2020	5	5	33	Adult	Unknown	RCNX0253	533_SS_14_10_5
reconyx	small	8	R	RH7	R2	534	Kangaroo	FR	14	10	2020	6	10	54	Adult	Unknown	RCNX0274	534_FR_14_10_6
reconyx	small	8	R	RH7	R2	534	Kangaroo	RX	14	10	2020	6	12	32	Adult	Unknown	RCNX0277	534_RX_14_10_6
reconyx	small	8	R	RH7	R2	535	Kangaroo	RX	14	10	2020	6	12	32	Juvenile	Unknown	RCNX0277	535_RX_14_10_6
reconyx	small	8	R	RH7	R2	535	Kangaroo	SS	14	10	2020	6	12	59	Juvenile	Unknown	RCNX0277	535_SS_14_10_6
reconyx	small	8	R	RH7	R2	536	Kangaroo	RX	14	10	2020	6	12	59	Adult	FWPJ	RCNX0282	536_RX_14_10_6
reconyx	small	8	R	RH7	R2	537	Kangaroo	RX	14	10	2020	6	12	59	Joey	Unknown	RCNX0282	537_RX_14_10_6
reconyx	small	8	R	RH7	R2	538	Whiptail	FR	15	10	2020	2	55	11	Adult	FWPJ	RCNX0421	538_FR_15_10_2
reconyx	small	8	R	RH7	R2	538	Whiptail	FR	15	10	2020	2	55	17	Adult	FWPJ	RCNX0424	538_FR_15_10_2
reconyx	small	8	R	RH7	R2	538	Whiptail	FR	15	10	2020	2	56	4	Adult	FWPJ	RCNX0427	538_FR_15_10_2
reconyx	small	8	R	RH7	R2	539	Whiptail	SS	15	10	2020	2	55	11	Joey	Unknown	RCNX0421	539_SS_15_10_2
reconyx	small	8	R	RH7	R2	539	Whiptail	SS	15	10	2020	2	55	17	Joey	Unknown	RCNX0424	539_SS_15_10_2
reconyx	small	8	R	RH7	R2	539	Whiptail	SS	15	10	2020	2	56	4	Joey	Unknown	RCNX0427	539_SS_15_10_2
reconyx	small	8	R	RH7	R2	540	Fox	FR	15	10	2020	3	6	55	Adult	Unknown	RCNX0436	540_FR_15_10_3
reconyx	small	8	R	RH7	R2	540	Fox	RX	15	10	2020	3	6	52	Adult	Unknown	RCNX0433	540_RX_15_10_3
reconyx	small	8	C	RH2	C3	541	Whiptail	SS	15	10	2020	4	13	12	Joey	Unknown	RCNX0439	541_SS_15_10_4
reconyx	small	8	C	RH2	C3	541	Whiptail	SS	15	10	2020	4	13	54	Joey	Unknown	RCNX0442	541_SS_15_10_4
reconyx	small	8	R	RH3	R1	541	Whiptail	SS	15	10	2020	4	23	40	Joey	Unknown	RCNX0589	541_SS_15_10_4
reconyx	small	8	C	RH2	C3	541	Whiptail	SS	15	10	2020	4	24	42	Joey	Unknown	RCNX0313	541_SS_15_10_4
reconyx	small	8	C	RH2	C3	541	Whiptail	SS	15	10	2020	4	24	48	Joey	Unknown	RCNX0316	541_SS_15_10_4
reconyx	small	8	C	RH2	C3	541	Whiptail	SS	15	10	2020	4	25	36	Joey	Unknown	RCNX0319	541_SS_15_10_4
reconyx	small	8	C	RH2	C3	541	Whiptail	SS	15	10	2020	4	25	50	Joey	Unknown	RCNX0322	541_SS_15_10_4
reconyx	small	8	C	RH2	C3	541	Whiptail	SS	15	10	2020	4	26	1	Joey	Unknown	RCNX0325	541_SS_15_10_4
reconyx	small	8	C	RH2	C3	541	Whiptail	SS	15	10	2020	4	26	14	Joey	Unknown	RCNX0328	541_SS_15_10_4
reconyx	small	8	C	RH2	C3	541	Whiptail	SS	15	10	2020	4	29	5	Joey	Unknown	RCNX0331	541_SS_15_10_4
reconyx	small	8	C	RH2	C3	541	Whiptail	SS	15	10	2020	4	29	8	Joey	Unknown	RCNX0334	541_SS_15_10_4
reconyx	small	8	C	RH2	C3	541	Whiptail	SS	15	10	2020	4	33	9	Joey	Unknown	RCNX0337	541_SS_15_10_4
reconyx	small	8	C	RH2	C3	541	Whiptail	SS	15	10	2020	4	34	31	Joey	Unknown	RCNX0340	541_SS_15_10_4
reconyx	small	8	R	RH7	R2	542	Whiptail	FR	15	10	2020	4	35	32	Adult	Female	RCNX0448	542_FR_15_10_4
reconyx	small	8	R	RH7	R2	543	Whiptail	FR	15	10	2020	4	37	7	Adult	Male	RCNX0456	543_FR_15_10_4
reconyx	small	8	R	RH7	R2	543	Whiptail	FR	15	10	2020	4	37	8	Adult	Male	RCNX0457	543_FR_15_10_4
reconyx	small	8	R	RH7	R2	543	Whiptail	FR	15	10	2020	4	37	17	Adult	Male	RCNX0460	543_FR_15_10_4
reconyx	small	8	R	RH7	R2	543	Whiptail	FR	15	10	2020	4	37	22	Adult	Male	RCNX0463	543_FR_15_10_4
reconyx	small	8	R	RH7	R2	543	Whiptail	SS	15	10	2020	4	37	25	Adult	Male	RCNX0466	543_SS_15_10_4
reconyx	small	8	R	RH7	R2	544	Whiptail	FR	15	10	2020	4	35	41	Juvenile	Unknown	RCNX0451	544_FR_15_10_4
reconyx	small	8	R	RH7	R2	544	Whiptail	FR	15	10	2020	4	37	25	Juvenile	Unknown	RCNX0466	544_FR_15_10_4
reconyx	small	8	R	RH7	R2	544	Whiptail	RX	15	10	2020	4	37	8	Juvenile	Unknown	RCNX0457	544_RX_15_10_4
reconyx	small	8	R	RH7	R2	544	Whiptail	RX	15	10	2020	4	37	17	Juvenile	Unknown	RCNX0460	544_RX_15_10_4
reconyx	small	8	R	RH7	R2	544	Whiptail	SS	15	10	2020	4	37	22	Juvenile	Unknown	RCNX0463	544_SS_15_10_4
reconyx	small	8	R	RH7	R2	545	Whiptail	FR	15	10	2020	4	37	17	Juvenile	Unknown	RCNX0460	545_FR_15_10_4
reconyx	small	8	R	RH7	R2	545	Whiptail	FR	15	10	2020	4	37	51	Juvenile	Unknown	RCNX0472	545_FR_15_10_4
reconyx	small	8	R	RH7	R2	545	Whiptail	SS	15	10	2020	4	37	22	Juvenile	Unknown	RCNX0463	545_SS_15_10_4
reconyx	small	8	R	RH7	R2	545	Whiptail	SS	15	10	2020	4	37	25	Juvenile	Unknown	RCNX0466	545_SS_15_10_4
reconyx	small	8	R	RH7	R2	545	Whiptail	SS	15	10	2020	4	37	41	Juvenile	Unknown	RCNX0469	545_SS_15_10_4
reconyx	small	8	R	RH7	R2	546	Kangaroo	FR	15	10	2020	4	38	8	Adult	Unknown	RCNX0479	546_FR_15_10_4
reconyx	small	8	R	RH7	R2	546	Kangaroo	FR	15	10	2020	4	38	27	Adult	Unknown	RCNX0484	546_FR_15_10_4
reconyx	small	8	R	RH7	R2	546	Kangaroo	FR	15	10	2020	4	38	36	Adult	Unknown	RCNX0487	546_FR_15_10_4
reconyx	small	8	R	RH3	R1	546	Kangaroo	FR	15	10	2020	4	44	42	Adult	Unknown	RCNX0598	546_FR_15_10_4
reconyx	small	8	R	RH7	R2	546	Kangaroo	RX	15	10	2020	4	38	10	Adult	Unknown	RCNX0481	546_RX_15_10_4
reconyx	small	8	R	RH7	R2	546	Kangaroo	RX	15	10	2020	4	43	50	Adult	Unknown	RCNX0490	546_RX_15_10_4
reconyx	small	8	R	RH7	R2	547	Kangaroo	RX	15	10	2020	4	46	51	Juvenile	Unknown	RCNX0493	547_RX_15_10_4
reconyx	small	8	R	RH7	R2	548	Kangaroo	FR	15	10	2020	4	53	0	Adult	FWPJ	RCNX0496	548_FR_15_10_4
reconyx	small	8	R	RH7	R2	548	Kangaroo	FR	15	10	2020	4	53	40	Adult	FWPJ	RCNX0499	548_FR_15_10_4
reconyx	small	8	R	RH7	R2	548	Kangaroo	RX	15	10	2020	4	53	42	Adult	FWPJ	RCNX0502	548_RX_15_10_4
reconyx	small	8	R	RH7	R2	549	Kangaroo	RX	15	10	2020	4	53	42	Joey	Unknown	RCNX0502	549_RX_15_10_4
reconyx	small	8	R	RH7	R2	549	Kangaroo	SS	15	10	2020	4	53	0	Joey	Unknown	RCNX0496	549_SS_15_10_4
reconyx	small	8	R	RH7	R2	549	Kangaroo	SS	15	10	2020	4	53	40	Joey	Unknown	RCNX0499	549_SS_15_10_4
reconyx	small	8	R	RH7	R2	550	Kangaroo	RX	15	10	2020	5	28	51	Adult	Unknown	RCNX0523	550_RX_15_10_5
reconyx	small	8	R	RH7	R2	551	Kangaroo	FR	15	10	2020	5	29	11	Adult	Unknown	RCNX0526	551_FR_15_10_5
reconyx	small	8	R	RH7	R2	551	Kangaroo	FR	15	10	2020	5	31	54	Adult	Unknown	RCNX0529	551_FR_15_10_5
reconyx	small	8	R	RH7	R2	551	Kangaroo	FR	15	10	2020	5	32	40	Adult	Unknown	RCNX0532	551_FR_15_10_5
reconyx	small	8	R	RH7	R2	551	Kangaroo	FR	15	10	2020	5	32	44	Adult	Unknown	RCNX0535	551_FR_15_10_5
reconyx	small	8	R	RH7	R2	551	Kangaroo	FR	15	10	2020	5	33	30	Adult	Unknown	RCNX0544	551_FR_15_10_5
reconyx	small	8	R	RH7	R2	551	Kangaroo	FR	15	10	2020	5	33	58	Adult	Unknown	RCNX0550	551_FR_15_10_5
reconyx	small	8	R	RH7	R2	551	Kangaroo	SS	15	10	2020	5	33	11	Adult	Unknown	RCNX0538	551_SS_15_10_5
reconyx	small	8	R	RH7	R2	551	Kangaroo	SS	15	10	2020	5	33	20	Adult	Unknown	RCNX0541	551_SS_15_10_5
reconyx	small	8	R	RH7	R2	551	Kangaroo	SS	15	10	2020	5	33	37	Adult	Unknown	RCNX0547	551_SS_15_10_5
reconyx	small	8	R	RH7	R2	552	Kangaroo	RX	15	10	2020	5	35	49	Adult	FWPJ	RCNX0553	552_RX_15_10_5
reconyx	small	8	R	RH7	R2	553	Kangaroo	RX	15	10	2020	5	35	49	Joey	Unknown	RCNX0553	553_RX_15_10_5
reconyx	small	8	R	RH3	R1	554	Kangaroo	FR	15	10	2020	5	36	12	Adult	Male	RCNX0706	554_FR_15_10_5
reconyx	small	8	R	RH3	R1	554	Kangaroo	FR	15	10	2020	5	36	13	Adult	Male	RCNX0709	554_FR_15_10_5
reconyx	small	8	R	RH7	R2	554	Kangaroo	RX	15	10	2020	5	35	57	Adult	Male	RCNX0556	554_RX_15_10_5
reconyx	small	8	R	RH7	R2	554	Kangaroo	RX	15	10	2020	5	36	10	Adult	Male	RCNX0559	554_RX_15_10_5
reconyx	small	8	R	RH7	R2	555	Kangaroo	RX	15	10	2020	5	3	54	Adult	FWPJ	RCNX0562	555_RX_15_10_5
reconyx	small	8	R	RH7	R2	556	Kangaroo	RX	15	10	2020	5	36	54	Joey	Unknown	RCNX0562	556_RX_15_10_5
reconyx	small	8	R	RH3	R1	557	Whiptail	FR	17	10	2020	5	31	29	Adult	Unknown	RCNX1204	557_FR_17_10_5
reconyx	small	8	R	RH3	R1	557	Whiptail	FR	17	10	2020	5	31	44	Adult	Unknown	RCNX1207	557_FR_17_10_5
reconyx	small	8	R	RH7	R2	557	Whiptail	FR	17	10	2020	5	33	3	Adult	Unknown	RCNX1058	557_FR_17_10_5
reconyx	small	8	R	RH7	R2	557	Whiptail	FR	17	10	2020	5	33	44	Adult	Unknown	RCNX1060	557_FR_17_10_5
reconyx	small	8	R	RH7	R2	557	Whiptail	FR	17	10	2020	5	38	30	Adult	Unknown	RCNX1063	557_FR_17_10_5
reconyx	small	8	R	RH7	R2	558	Kangaroo	FR	16	10	2020	15	19	55	Adult	Unknown	RCNX1021	558_FR_16_10_15
reconyx	small	8	R	RH7	R2	558	Kangaroo	FR	16	10	2020	15	20	12	Adult	Unknown	RCNX1024	558_FR_16_10_15
reconyx	small	8	R	RH7	R2	558	Kangaroo	RX	16	10	2020	15	11	59	Adult	Unknown	RCNX1012	558_RX_16_10_15
reconyx	small	8	R	RH7	R2	558	Kangaroo	RX	16	10	2020	15	19	52	Adult	Unknown	RCNX1018	558_RX_16_10_15
reconyx	small	8	R	RH7	R2	558	Kangaroo	RX	16	10	2020	15	19	52	Adult	Unknown	RCNX1021	558_RX_16_10_15
reconyx	small	8	R	RH3	R1	559	Whiptail	FR	18	10	2020	5	49	26	Adult	Unknown	RCNX1360	559_FR_18_10_5
reconyx	small	8	R	RH7	R2	559	Whiptail	FR	18	10	2020	6	20	37	Adult	Unknown	RCNX1711	559_FR_18_10_6
reconyx	small	8	R	RH3	R1	559	Whiptail	RX	18	10	2020	5	52	56	Adult	Unknown	RCNX1363	559_RX_18_10_5
reconyx	small	8	R	RH3	R1	559	Whiptail	RX	18	10	2020	5	54	54	Adult	Unknown	RCNX1366	559_RX_18_10_5
reconyx	small	8	R	RH7	R2	560	Whiptail	RX	18	10	2020	5	49	11	Adult	FWPJ	RCNX1663	560_RX_18_10_5
reconyx	small	8	R	RH7	R2	561	Kangaroo	FR	18	10	2020	8	6	25	Adult	Unknown	RCNX1723	561_FR_18_10_8
reconyx	small	8	R	RH7	R2	561	Kangaroo	FR	18	10	2020	8	6	33	Adult	Unknown	RCNX1726	561_FR_18_10_8
reconyx	small	8	R	RH7	R2	562	Whiptail	RX	18	10	2020	17	55	11	Adult	Unknown	RCNX2131	562_RX_18_10_17
reconyx	small	8	R	RH7	R2	563	Whiptail	FR	18	10	2020	17	55	11	Adult	Unknown	RCNX2131	563_FR_18_10_17
reconyx	small	8	R	RH7	R2	564	Kangaroo	RX	19	10	2020	14	41	56	Adult	FWPJ	RCNX2896	564_RX_19_10_14
reconyx	small	8	R	RH7	R2	564	Kangaroo	RX	19	10	2020	14	41	58	Adult	FWPJ	RCNX2899	564_RX_19_10_14
reconyx	small	8	R	RH7	R2	564	Kangaroo	RX	19	10	2020	14	42	0	Adult	FWPJ	RCNX2902	564_RX_19_10_14
reconyx	small	8	R	RH7	R2	564	Kangaroo	SS	19	10	2020	14	42	3	Adult	FWPJ	RCNX2905	564_SS_19_10_14
reconyx	small	8	R	RH7	R2	565	Kangaroo	RX	19	10	2020	14	41	56	Joey	Unknown	RCNX2896	565_RX_19_10_14
reconyx	small	8	R	RH7	R2	565	Kangaroo	RX	19	10	2020	14	41	58	Joey	Unknown	RCNX2899	565_RX_19_10_14
reconyx	small	8	R	RH7	R2	565	Kangaroo	RX	19	10	2020	14	42	0	Joey	Unknown	RCNX2902	565_RX_19_10_14
reconyx	small	8	R	RH7	R2	565	Kangaroo	SS	19	10	2020	14	42	3	Joey	Unknown	RCNX2905	565_SS_19_10_14
reconyx	small	8	R	RH7	R2	566	Kangaroo	FR	19	10	2020	16	23	50	Adult	FWPJ	RCNX3223	566_FR_19_10_16
reconyx	small	8	R	RH3	R1	566	Kangaroo	RX	19	10	2020	16	22	34	Adult	FWPJ	RCNX1660	566_RX_19_10_16
reconyx	small	8	R	RH3	R1	567	Kangaroo	RX	19	10	2020	16	22	34	Joey	Unknown	RCNX1660	567_RX_19_10_16
reconyx	small	8	R	RH7	R2	567	Kangaroo	SS	19	10	2020	16	23	50	Joey	Unknown	RCNX3223	567_SS_19_10_16
reconyx	small	8	R	RH7	R2	568	Whiptail	FR	20	10	2020	4	51	23	Adult	Unknown	RCNX3247	568_FR_20_10_4
reconyx	small	8	R	RH7	R2	568	Whiptail	FR	20	10	2020	4	51	27	Adult	Unknown	RCNX3250	568_FR_20_10_4
reconyx	small	8	R	RH7	R2	568	Whiptail	FR	20	10	2020	4	51	35	Adult	Unknown	RCNX3253	568_FR_20_10_4
reconyx	small	8	R	RH7	R2	568	Whiptail	FR	20	10	2020	4	51	42	Adult	Unknown	RCNX3256	568_FR_20_10_4
reconyx	small	8	R	RH7	R2	568	Whiptail	FR	20	10	2020	4	51	45	Adult	Unknown	RCNX3259	568_FR_20_10_4
reconyx	small	8	R	RH7	R2	568	Whiptail	FR	20	10	2020	4	51	55	Adult	Unknown	RCNX3262	568_FR_20_10_4
reconyx	small	8	R	RH7	R2	568	Whiptail	FR	20	10	2020	4	51	57	Adult	Unknown	RCNX3265	568_FR_20_10_4
reconyx	small	8	R	RH7	R2	569	Kangaroo	FR	20	10	2020	4	51	58	Adult	Unknown	RCNX3266	569_FR_20_10_4
reconyx	small	8	R	RH7	R2	569	Kangaroo	FR	20	10	2020	4	52	0	Adult	Unknown	RCNX3268	569_FR_20_10_4
reconyx	small	8	R	RH7	R2	569	Kangaroo	FR	20	10	2020	4	52	13	Adult	Unknown	RCNX3280	569_FR_20_10_4
reconyx	small	8	R	RH7	R2	569	Kangaroo	SS	20	10	2020	4	52	5	Adult	Unknown	RCNX3271	569_SS_20_10_4
reconyx	small	8	R	RH7	R2	569	Kangaroo	SS	20	10	2020	4	52	8	Adult	Unknown	RCNX3274	569_SS_20_10_4
reconyx	small	8	R	RH7	R2	569	Kangaroo	SS	20	10	2020	4	52	11	Adult	Unknown	RCNX3277	569_SS_20_10_4
reconyx	small	8	R	RH7	R2	570	Whiptail	FR	20	10	2020	4	53	35	Adult	Unknown	RCNX3283	570_FR_20_10_4
reconyx	small	8	R	RH7	R2	571	Whiptail	FR	20	10	2020	5	9	44	Adult	Unknown	RCNX3268	571_FR_20_10_5
reconyx	small	8	R	RH7	R2	571	Whiptail	FR	20	10	2020	5	11	31	Adult	Unknown	RCNX3274	571_FR_20_10_5
reconyx	small	8	R	RH7	R2	571	Whiptail	SS	20	10	2020	5	10	47	Adult	Unknown	RCNX3271	571_SS_20_10_5
reconyx	small	8	R	RH7	R2	572	Kangaroo	RX	20	10	2020	5	31	56	Adult	FWPJ	RCNX3295	572_RX_20_10_5
reconyx	small	8	R	RH7	R2	573	Kangaroo	RX	20	10	2020	5	31	56	Joey	Unknown	RCNX3295	573_RX_20_10_5
reconyx	small	8	R	RH7	R2	574	Kangaroo	FR	20	10	2020	6	23	37	Adult	Unknown	RCNX3307	574_FR_20_10_6
reconyx	small	8	R	RH7	R2	574	Kangaroo	RX	20	10	2020	6	23	35	Adult	Unknown	RCNX3304	574_RX_20_10_6
reconyx	small	8	R	RH7	R2	575	Whiptail	FR	20	10	2020	6	23	35	Adult	Unknown	RCNX3304	575_FR_20_10_6
reconyx	small	8	R	RH7	R2	575	Whiptail	FR	20	10	2020	6	23	37	Adult	Unknown	RCNX3307	575_FR_20_10_6
reconyx	small	8	R	RH7	R2	576	Kangaroo	RX	20	10	2020	6	33	9	Adult	Female	RCNX3310	576_RX_20_10_6
reconyx	small	8	R	RH7	R2	576	Kangaroo	RX	20	10	2020	6	33	12	Adult	Female	RCNX3313	576_RX_20_10_6
reconyx	small	8	R	RH7	R2	577	Kangaroo	FR	20	10	2020	6	33	11	Juvenile	Unknown	RCNX3312	577_FR_20_10_6
reconyx	small	8	R	RH7	R2	577	Kangaroo	RX	20	10	2020	6	33	12	Juvenile	Unknown	RCNX3313	577_RX_20_10_6
reconyx	small	8	R	RH7	R2	577	Kangaroo	RX	20	10	2020	6	33	29	Juvenile	Unknown	RCNX3316	577_RX_20_10_6
reconyx	small	8	R	RH7	R2	578	Kangaroo	FR	20	10	2020	15	7	2	Adult	Female	RCNX3634	578_FR_20_10_15
reconyx	small	8	R	RH7	R2	578	Kangaroo	FR	20	10	2020	15	7	6	Adult	Female	RCNX3637	578_FR_20_10_15
reconyx	small	8	R	RH7	R2	578	Kangaroo	RX	20	10	2020	15	6	55	Adult	Female	RCNX3631	578_RX_20_10_15
reconyx	small	8	R	RH7	R2	578	Kangaroo	SS	20	10	2020	15	6	0	Adult	Female	RCNX3622	578_SS_20_10_15
reconyx	small	8	R	RH7	R2	578	Kangaroo	SS	20	10	2020	15	6	3	Adult	Female	RCNX3625	578_SS_20_10_15
reconyx	small	8	R	RH7	R2	578	Kangaroo	SS	20	10	2020	15	6	27	Adult	Female	RCNX3630	578_SS_20_10_15
reconyx	small	8	R	RH7	R2	579	Kangaroo	FR	20	10	2020	15	6	3	Adult	FWPJ	RCNX3626	579_FR_20_10_15
reconyx	small	8	R	RH7	R2	579	Kangaroo	FR	20	10	2020	15	6	27	Adult	FWPJ	RCNX3630	579_FR_20_10_15
reconyx	small	8	R	RH7	R2	579	Kangaroo	SS	20	10	2020	15	6	0	Adult	FWPJ	RCNX3622	579_SS_20_10_15
reconyx	small	8	R	RH7	R2	580	Kangaroo	SS	20	10	2020	15	6	0	Joey	Unknown	RCNX3622	580_SS_20_10_15
reconyx	small	8	R	RH7	R2	580	Kangaroo	SS	20	10	2020	15	6	3	Joey	Unknown	RCNX3627	580_SS_20_10_15
reconyx	small	8	R	RH7	R2	580	Kangaroo	SS	20	10	2020	15	6	27	Joey	Unknown	RCNX3630	580_SS_20_10_15
reconyx	small	8	R	RH7	R2	581	Kangaroo	FR	20	10	2020	15	43	25	Adult	Unknown	RCNX3646	581_FR_20_10_15
reconyx	small	8	R	RH7	R2	581	Kangaroo	FR	20	10	2020	15	43	27	Adult	Unknown	RCNX3649	581_FR_20_10_15
reconyx	small	8	R	RH7	R2	582	Kangaroo	FR	20	10	2020	18	12	3	Adult	Unknown	RCNX3679	582_FR_20_10_18
reconyx	small	8	R	RH7	R2	582	Kangaroo	FR	20	10	2020	18	12	5	Adult	Unknown	RCNX3681	582_FR_20_10_18
reconyx	small	8	R	RH7	R2	583	Fox	RX	20	10	2020	21	58	30	Adult	Unknown	RCNX3685	583_RX_20_10_21
reconyx	small	8	R	RH7	R2	584	Fox	RX	20	10	2020	22	34	29	Adult	Unknown	RCNX3688	584_RX_20_10_22
reconyx	small	8	R	RH7	R2	585	Kangaroo	FR	21	10	2020	6	54	34	Adult	Unknown	RCNX3727	585_FR_21_10_6
reconyx	small	8	R	RH7	R2	585	Kangaroo	RX	21	10	2020	6	54	21	Adult	Unknown	RCNX3724	585_RX_21_10_6
reconyx	small	8	R	RH7	R2	586	Kangaroo	FR	21	10	2020	13	23	33	Juvenile	Unknown	RCNX3817	586_FR_21_10_13
reconyx	small	8	R	RH7	R2	586	Kangaroo	FR	21	10	2020	13	24	33	Juvenile	Unknown	RCNX3838	586_FR_21_10_13
reconyx	small	8	R	RH7	R2	586	Kangaroo	RX	21	10	2020	13	24	43	Juvenile	Unknown	RCNX3841	586_RX_21_10_13
reconyx	small	8	R	RH7	R2	586	Kangaroo	SS	21	10	2020	13	23	37	Juvenile	Unknown	RCNX3820	586_SS_21_10_13
reconyx	small	8	R	RH7	R2	586	Kangaroo	SS	21	10	2020	13	23	41	Juvenile	Unknown	RCNX3823	586_SS_21_10_13
reconyx	small	8	R	RH7	R2	587	Kangaroo	FR	21	10	2020	13	23	42	Adult	Female	RCNX3824	587_FR_21_10_13
reconyx	small	8	R	RH7	R2	587	Kangaroo	FR	21	10	2020	13	23	55	Adult	Female	RCNX3827	587_FR_21_10_13
reconyx	small	8	R	RH7	R2	587	Kangaroo	FR	21	10	2020	13	23	57	Adult	Female	RCNX3830	587_FR_21_10_13
reconyx	small	8	R	RH7	R2	587	Kangaroo	FR	21	10	2020	13	24	28	Adult	Female	RCNX3836	587_FR_21_10_13
reconyx	small	8	R	RH7	R2	587	Kangaroo	RX	21	10	2020	13	24	43	Adult	Female	RCNX3841	587_RX_21_10_13
reconyx	small	8	R	RH7	R2	587	Kangaroo	SS	21	10	2020	13	24	26	Adult	Female	RCNX3833	587_SS_21_10_13
reconyx	small	8	R	RH7	R2	587	Kangaroo	SS	21	10	2020	13	24	33	Adult	Female	RCNX3838	587_SS_21_10_13
reconyx	small	8	R	RH7	R2	588	Fox	RX	21	10	2020	20	13	1	Adult	Unknown	RCNX3865	588_RX_21_10_20
reconyx	small	8	R	RH7	R2	589	Kangaroo	RX	23	10	2020	5	56	32	Adult	Female	RCNX3934	589_RX_23_10_5
reconyx	small	8	R	RH7	R2	590	Kangaroo	FR	23	10	2020	5	57	29	Juvenile	Unknown	RCNX3937	590_FR_23_10_5
reconyx	small	8	R	RH3	R1	590	Kangaroo	FR	23	10	2020	5	57	50	Juvenile	Unknown	RCNX2062	590_FR_23_10_5
reconyx	small	8	R	RH3	R1	590	Kangaroo	FR	23	10	2020	5	58	9	Juvenile	Unknown	RCNX2065	590_FR_23_10_5
reconyx	small	8	R	RH3	R1	590	Kangaroo	FR	23	10	2020	5	58	13	Juvenile	Unknown	RCNX2068	590_FR_23_10_5
reconyx	small	8	R	RH7	R2	590	Kangaroo	SS	23	10	2020	5	57	32	Juvenile	Unknown	RCNX3940	590_SS_23_10_5
reconyx	small	8	R	RH7	R2	591	Kangaroo	RX	23	10	2020	6	5	25	Adult	FWPJ	RCNX3943	591_RX_23_10_6
reconyx	small	8	R	RH7	R2	592	Kangaroo	RX	23	10	2020	6	5	25	Joey	Unknown	RCNX3943	592_RX_23_10_6
reconyx	small	8	R	RH7	R2	593	Kangaroo	RX	24	10	2020	6	20	50	Adult	Unknown	RCNX4015	593_RX_24_10_6
reconyx	small	8	R	RH3	R1	594	Whiptail	FR	14	10	2020	3	52	46	Adult	Unknown	RCNX0319	594_FR_14_10_3
reconyx	small	8	R	RH3	R1	594	Whiptail	FR	14	10	2020	3	52	46	Adult	Unknown	RCNX0319	594_FR_14_10_3
reconyx	small	8	R	RH3	R1	594	Whiptail	FR	14	10	2020	3	53	1	Adult	Unknown	RCNX0322	594_FR_14_10_3
reconyx	small	8	R	RH3	R1	594	Whiptail	FR	14	10	2020	3	53	1	Adult	Unknown	RCNX0322	594_FR_14_10_3
reconyx	small	8	R	RH3	R1	594	Whiptail	FR	14	10	2020	3	53	53	Adult	Unknown	RCNX0325	594_FR_14_10_3
reconyx	small	8	R	RH3	R1	595	Whiptail	FR	14	10	2020	3	53	53	Adult	Unknown	RCNX0325	595_FR_14_10_3
reconyx	small	8	R	RH3	R1	595	Whiptail	RX	14	10	2020	3	58	36	Adult	Unknown	RCNX0328	595_RX_14_10_3
reconyx	small	8	R	RH3	R1	596	Whiptail	FR	14	10	2020	4	49	51	Adult	Unknown	RCNX0337	596_FR_14_10_4
reconyx	small	8	R	RH3	R1	596	Whiptail	FR	14	10	2020	4	50	1	Adult	Unknown	RCNX0340	596_FR_14_10_4
reconyx	small	8	R	RH3	R1	597	Kangaroo	FR	14	10	2020	5	5	43	Juvenile	Unknown	RCNX0370	597_FR_14_10_5
reconyx	small	8	R	RH3	R1	597	Kangaroo	FR	14	10	2020	5	5	46	Juvenile	Unknown	RCNX0373	597_FR_14_10_5
reconyx	small	8	R	RH3	R1	597	Kangaroo	FR	14	10	2020	5	5	50	Juvenile	Unknown	RCNX0376	597_FR_14_10_5
reconyx	small	8	R	RH3	R1	597	Kangaroo	SS	14	10	2020	5	3	48	Juvenile	Unknown	RCNX0343	597_SS_14_10_5
