Cam_typ	Clvt_sz	Site	Type	Cam_num	Cam_pt	Anim_num	Species	Behaviour	Day	Month	Year	Hour	Min	Sec	Age	Sex	Img_num
reconyx	small	8	C	RH4	C1	148	Kangaroo	SS	15	10	2020	5	36	52	Adult	Unknown	RCNX0523
reconyx	small	8	C	RH4	C1	148	Kangaroo	SS	15	10	2020	5	36	55	Adult	Unknown	RCNX0526
reconyx	small	8	C	RH4	C1	148	Kangaroo	SS	15	10	2020	5	36	57	Adult	Unknown	RCNX0529
reconyx	small	8	C	RH4	C1	148	Kangaroo	SS	15	10	2020	5	37	2	Adult	Unknown	RCNX0532
reconyx	small	8	C	RH4	C1	148	Kangaroo	SS	15	10	2020	5	37	5	Adult	Unknown	RCNX0535
reconyx	small	8	C	RH4	C1	148	Kangaroo	SS	15	10	2020	5	37	9	Adult	Unknown	RCNX0538
reconyx	small	8	C	RH4	C1	148	Kangaroo	SS	15	10	2020	5	37	12	Adult	Unknown	RCNX0541
reconyx	small	8	C	RH4	C1	148	Kangaroo	FR	15	10	2020	5	37	22	Adult	Unknown	RCNX0544
reconyx	small	8	C	RH2	C3	149	Kangaroo	FR	15	10	2020	5	33	2	Juvenile	Unknown	RCNX0388
reconyx	small	8	C	RH2	C3	149	Kangaroo	FR	15	10	2020	5	33	5	Juvenile	Unknown	RCNX0391
reconyx	small	8	C	RH2	C3	149	Kangaroo	FR	15	10	2020	5	33	8	Juvenile	Unknown	RCNX0394
reconyx	small	8	C	RH2	C3	149	Kangaroo	FR	15	10	2020	5	33	15	Juvenile	Unknown	RCNX0397
reconyx	small	8	C	RH2	C3	149	Kangaroo	SS	15	10	2020	5	33	18	Juvenile	Unknown	RCNX0400
reconyx	small	8	C	RH2	C3	149	Kangaroo	SS	15	10	2020	5	33	23	Juvenile	Unknown	RCNX0403
reconyx	small	8	C	RH2	C3	149	Kangaroo	SS	15	10	2020	5	33	42	Juvenile	Unknown	RCNX0406
reconyx	small	8	C	RH2	C3	149	Kangaroo	SS	15	10	2020	5	33	45	Juvenile	Unknown	RCNX0409
reconyx	small	8	C	RH2	C3	149	Kangaroo	FR	15	10	2020	5	34	41	Juvenile	Unknown	RCNX0412
reconyx	small	8	C	RH2	C3	149	Kangaroo	SS	15	10	2020	5	34	48	Juvenile	Unknown	RCNX0415
reconyx	small	8	C	RH2	C3	149	Kangaroo	FR	15	10	2020	5	34	54	Juvenile	Unknown	RCNX0418
reconyx	small	8	C	RH2	C3	149	Kangaroo	FR	15	10	2020	5	34	57	Juvenile	Unknown	RCNX0421
reconyx	small	8	C	RH2	C3	149	Kangaroo	FR	15	10	2020	5	35	53	Juvenile	Unknown	RCNX0424
reconyx	small	8	C	RH2	C3	149	Kangaroo	FR	15	10	2020	5	36	22	Juvenile	Unknown	RCNX0427
reconyx	small	8	C	RH2	C3	150	Kangaroo	RX	15	10	2020	15	34	7	Adult	Unknown	RCNX0460
reconyx	small	8	C	RH2	C3	150	Kangaroo	FR	15	10	2020	15	34	9	Adult	Unknown	RCNX0463
reconyx	small	8	C	RH2	C3	151	Kangaroo	SS	15	10	2020	15	34	7	Adult	Unknown	RCNX0460
reconyx	small	8	C	RH2	C3	151	Kangaroo	FR	15	10	2020	15	34	9	Adult	Unknown	RCNX0463
reconyx	small	8	C	RH2	C3	152	Kangaroo	SS	15	10	2020	15	34	7	Unknown	Unknown	RCNX0460
reconyx	small	8	C	RH2	C3	152	Kangaroo	FR	15	10	2020	15	34	9	Unknown	Unknown	RCNX0463
reconyx	small	8	C	RH2	C3	153	Kangaroo	FR	15	10	2020	15	34	49	Adult	Unknown	RCNX0466
reconyx	small	8	C	RH2	C3	154	Kangaroo	FR	15	10	2020	15	34	49	Adult	FWPJ	RCNX0466
reconyx	small	8	C	RH2	C3	154	Kangaroo	FR	15	10	2020	15	35	6	Adult	FWPJ	RCNX0469
reconyx	small	8	C	RH2	C3	154	Kangaroo	FR	15	10	2020	15	35	10	Adult	FWPJ	RCNX0472
reconyx	small	8	C	RH2	C3	154	Kangaroo	FR	15	10	2020	15	35	25	Adult	FWPJ	RCNX0475
reconyx	small	8	R	RH3	R1	154	Kangaroo	FR	15	10	2020	15	39	52	Adult	FWPJ	RCNX0790
reconyx	small	8	C	RH2	C3	155	Kangaroo	SS	15	10	2020	15	34	49	Joey	Unknown	RCNX0466
reconyx	small	8	C	RH2	C3	155	Kangaroo	SS	15	10	2020	15	35	6	Joey	Unknown	RCNX0469
reconyx	small	8	C	RH2	C3	155	Kangaroo	SS	15	10	2020	15	35	10	Joey	Unknown	RCNX0472
reconyx	small	8	C	RH2	C3	155	Kangaroo	SS	15	10	2020	15	35	25	Joey	Unknown	RCNX0475
reconyx	small	8	R	RH3	R1	155	Kangaroo	SS	15	10	2020	15	39	52	Joey	Unknown	RCNX0790
reconyx	small	8	C	RH2	C3	156	Kangaroo	FR	15	10	2020	15	43	13	Juvenile	Unknown	RCNX0478
reconyx	small	8	C	RH2	C3	157	Macropod	FR	15	10	2020	15	49	21	Unknown	Unknown	RCNX0493
reconyx	small	8	C	RH2	C3	158	Kangaroo	FR	15	10	2020	16	58	21	Juvenile	Unknown	RCNX0511
reconyx	small	8	C	RH2	C3	158	Kangaroo	FR	15	10	2020	16	58	41	Juvenile	Unknown	RCNX0514
reconyx	small	8	C	RH2	C3	159	Kangaroo	FR	15	10	2020	16	58	21	Adult	Female	RCNX0511
reconyx	small	8	C	RH2	C3	159	Kangaroo	FR	15	10	2020	16	58	41	Adult	Female	RCNX0514
reconyx	small	8	C	RH2	C3	160	Kangaroo	FR	15	10	2020	16	59	52	Adult	Male	RCNX0517
reconyx	small	8	C	RH2	C3	160	Kangaroo	FR	15	10	2020	16	59	58	Adult	Male	RCNX0520
reconyx	small	8	C	RH2	C3	160	Kangaroo	FR	15	10	2020	17	0	6	Adult	Male	RCNX0523
reconyx	small	8	C	RH2	C3	160	Kangaroo	FR	15	10	2020	17	0	49	Adult	Male	RCNX0526
reconyx	small	8	C	RH2	C3	161	Kangaroo	SS	16	10	2020	6	39	21	Adult	Unknown	RCNX0553
reconyx	small	8	C	RH2	C3	161	Kangaroo	FR	16	10	2020	6	39	50	Adult	Unknown	RCNX0577
reconyx	small	8	C	RH2	C3	161	Kangaroo	RX	16	10	2020	6	39	52	Adult	Unknown	RCNX0580
reconyx	small	8	C	RH2	C3	162	Kangaroo	SS	16	10	2020	6	39	27	Adult	Unknown	RCNX0557
reconyx	small	8	C	RH2	C3	162	Kangaroo	SS	16	10	2020	6	39	29	Adult	Unknown	RCNX0559
reconyx	small	8	C	RH2	C3	162	Kangaroo	SS	16	10	2020	6	39	31	Adult	Unknown	RCNX0562
reconyx	small	8	C	RH2	C3	162	Kangaroo	SS	16	10	2020	6	39	35	Adult	Unknown	RCNX0565
reconyx	small	8	C	RH2	C3	162	Kangaroo	SS	16	10	2020	6	39	38	Adult	Unknown	RCNX0568
reconyx	small	8	C	RH2	C3	162	Kangaroo	SS	16	10	2020	6	39	41	Adult	Unknown	RCNX0571
reconyx	small	8	C	RH2	C3	162	Kangaroo	SS	16	10	2020	6	39	44	Adult	Unknown	RCNX0574
reconyx	small	8	C	RH2	C3	162	Kangaroo	SS	16	10	2020	6	39	50	Adult	Unknown	RCNX0577
reconyx	small	8	C	RH2	C3	162	Kangaroo	FR	16	10	2020	6	39	52	Adult	Unknown	RCNX0580
reconyx	small	8	C	RH2	C3	162	Kangaroo	FR	16	10	2020	6	40	6	Adult	Unknown	RCNX0583
reconyx	small	8	R	RH7	R2	162	Kangaroo	FR	16	10	2020	6	40	46	Adult	Unknown	RCNX0781
reconyx	small	8	C	RH2	C3	163	Kangaroo	SS	16	10	2020	6	43	8	Adult	FWPJ	RCNX0586
reconyx	small	8	C	RH2	C3	163	Kangaroo	FR	16	10	2020	6	43	14	Adult	FWPJ	RCNX0589
reconyx	small	8	C	RH2	C3	163	Kangaroo	RX	16	10	2020	6	43	20	Adult	FWPJ	RCNX0592
reconyx	small	8	C	RH4	C1	163	Kangaroo	FR	16	10	2020	6	44	0	Adult	FWPJ	RCNX0658
reconyx	small	8	C	RH2	C3	164	Kangaroo	SS	16	10	2020	6	43	8	Joey	Unknown	RCNX0586
reconyx	small	8	C	RH2	C3	164	Kangaroo	SS	16	10	2020	6	43	14	Joey	Unknown	RCNX0589
reconyx	small	8	C	RH2	C3	164	Kangaroo	RX	16	10	2020	6	43	20	Joey	Unknown	RCNX0592
reconyx	small	8	C	RH4	C1	164	Kangaroo	SS	16	10	2020	6	44	0	Joey	Unknown	RCNX0658
reconyx	small	8	C	RH2	C3	165	Kangaroo	FR	16	10	2020	6	43	8	Adult	Unknown	RCNX0586
reconyx	small	8	C	RH2	C3	165	Kangaroo	FR	16	10	2020	6	44	16	Adult	Unknown	RCNX0597
reconyx	small	8	C	RH2	C3	165	Kangaroo	FR	16	10	2020	6	44	18	Adult	Unknown	RCNX0598
reconyx	small	8	C	RH2	C3	165	Kangaroo	RX	16	10	2020	6	44	45	Adult	Unknown	RCNX0601
reconyx	small	8	C	RH4	C1	165	Kangaroo	SS	16	10	2020	6	45	19	Adult	Unknown	RCNX0662
reconyx	small	8	C	RH4	C1	165	Kangaroo	FR	16	10	2020	6	45	20	Adult	Unknown	RCNX0664
reconyx	small	8	C	RH4	C1	165	Kangaroo	FR	16	10	2020	6	45	22	Adult	Unknown	RCNX0667
reconyx	small	8	C	RH4	C1	165	Kangaroo	FR	16	10	2020	6	45	25	Adult	Unknown	RCNX0670
reconyx	small	8	C	RH2	C3	166	Kangaroo	RX	16	10	2020	6	44	16	Adult	Unknown	RCNX0597
reconyx	small	8	C	RH2	C3	166	Kangaroo	RX	16	10	2020	6	44	18	Adult	Unknown	RCNX0598
reconyx	small	8	C	RH2	C3	167	Kangaroo	RX	16	10	2020	6	44	50	Adult	Unknown	RCNX0604
reconyx	small	8	C	RH2	C3	167	Kangaroo	RX	16	10	2020	6	44	53	Adult	Unknown	RCNX0607
reconyx	small	8	C	RH2	C3	168	Kangaroo	FR	16	10	2020	6	55	7	Adult	Unknown	RCNX0610
reconyx	small	8	C	RH4	C1	169	Kangaroo	FR	16	10	2020	15	29	27	Adult	Unknown	RCNX0769
reconyx	small	8	C	RH4	C1	169	Kangaroo	FR	16	10	2020	15	29	30	Adult	Unknown	RCNX0772
reconyx	small	8	C	RH4	C1	169	Kangaroo	FR	16	10	2020	15	29	33	Adult	Unknown	RCNX0775
reconyx	small	8	C	RH4	C1	169	Kangaroo	SS	16	10	2020	15	29	44	Adult	Unknown	RCNX0778
reconyx	small	8	C	RH4	C1	169	Kangaroo	FR	16	10	2020	15	29	49	Adult	Unknown	RCNX0781
reconyx	small	8	C	RH4	C1	169	Kangaroo	SS	16	10	2020	15	30	3	Adult	Unknown	RCNX0784
reconyx	small	8	C	RH4	C1	169	Kangaroo	SS	16	10	2020	15	31	10	Adult	Unknown	RCNX0787
reconyx	small	8	C	RH4	C1	169	Kangaroo	CC	16	10	2020	15	31	52	Adult	Unknown	RCNX0790
reconyx	small	8	C	RH2	C3	169	Kangaroo	CC	16	10	2020	15	32	47	Adult	Unknown	RCNX0655
reconyx	small	8	C	RH2	C3	170	Kangaroo	RX	16	10	2020	15	39	11	Adult	Unknown	RCNX0658
reconyx	small	8	C	RH2	C3	170	Kangaroo	RX	16	10	2020	15	39	14	Adult	Unknown	RCNX0661
reconyx	small	8	C	RH2	C3	171	Kangaroo	SS	16	10	2020	15	39	11	Adult	Unknown	RCNX0658
reconyx	small	8	C	RH2	C3	171	Kangaroo	SS	16	10	2020	15	39	14	Adult	Unknown	RCNX0661
reconyx	small	8	C	RH2	C3	171	Kangaroo	SS	16	10	2020	15	39	22	Adult	Unknown	RCNX0664
reconyx	small	8	C	RH2	C3	171	Kangaroo	SS	16	10	2020	15	39	28	Adult	Unknown	RCNX0667
reconyx	small	8	C	RH2	C3	171	Kangaroo	FR	16	10	2020	15	39	32	Adult	Unknown	RCNX0671
reconyx	small	8	C	RH2	C3	172	Kangaroo	FR	16	10	2020	15	39	11	Adult	Unknown	RCNX0658
reconyx	small	8	C	RH2	C3	172	Kangaroo	FR	16	10	2020	15	39	14	Adult	Unknown	RCNX0661
reconyx	small	8	C	RH2	C3	172	Kangaroo	SS	16	10	2020	15	39	22	Adult	Unknown	RCNX0664
reconyx	small	8	C	RH2	C3	172	Kangaroo	SS	16	10	2020	15	39	32	Adult	Unknown	RCNX0671
reconyx	small	8	C	RH2	C3	172	Kangaroo	SS	16	10	2020	15	39	35	Adult	Unknown	RCNX0673
reconyx	small	8	C	RH4	C1	173	Kangaroo	FR	16	10	2020	15	38	37	Adult	Male	RCNX0793
reconyx	small	8	C	RH4	C1	173	Kangaroo	SS	16	10	2020	15	38	40	Adult	Male	RCNX0796
reconyx	small	8	C	RH4	C1	173	Kangaroo	FR	16	10	2020	15	38	46	Adult	Male	RCNX0799
reconyx	small	8	C	RH4	C1	173	Kangaroo	SS	16	10	2020	15	38	51	Adult	Male	RCNX0802
reconyx	small	8	C	RH4	C1	173	Kangaroo	SS	16	10	2020	15	38	54	Adult	Male	RCNX0805
reconyx	small	8	C	RH4	C1	173	Kangaroo	FR	16	10	2020	15	38	56	Adult	Male	RCNX0808
reconyx	small	8	C	RH2	C3	173	Kangaroo	RX	16	10	2020	15	39	15	Adult	Male	RCNX0663
reconyx	small	8	C	RH2	C3	173	Kangaroo	FR	16	10	2020	15	39	22	Adult	Male	RCNX0664
reconyx	small	8	C	RH2	C3	174	Kangaroo	FR	16	10	2020	15	39	28	Adult	Male	RCNX0667
reconyx	small	8	C	RH2	C3	174	Kangaroo	FR	16	10	2020	15	39	32	Adult	Male	RCNX0671
reconyx	small	8	C	RH2	C3	174	Kangaroo	SS	16	10	2020	15	39	35	Adult	Male	RCNX0673
reconyx	small	8	C	RH2	C3	174	Kangaroo	SS	16	10	2020	15	39	35	Adult	Male	RCNX0682
reconyx	small	8	C	RH2	C3	174	Kangaroo	FR	16	10	2020	15	39	46	Adult	Male	RCNX0676
reconyx	small	8	C	RH2	C3	174	Kangaroo	FR	16	10	2020	15	39	49	Adult	Male	RCNX0679
reconyx	small	8	R	RH3	R1	175	Kangaroo	FR	16	10	2020	16	3	2	Adult	Male	RCNX1030
reconyx	small	8	R	RH3	R1	175	Kangaroo	RX	16	10	2020	16	3	5	Adult	Male	RCNX1033
reconyx	small	8	C	RH4	C1	175	Kangaroo	FR	16	10	2020	16	4	4	Adult	Male	RCNX0811
reconyx	small	8	C	RH4	C1	175	Kangaroo	RX	16	10	2020	16	4	7	Adult	Male	RCNX0814
reconyx	small	8	C	RH2	C3	175	Kangaroo	FR	16	10	2020	16	4	29	Adult	Male	RCNX0685
reconyx	small	8	C	RH2	C3	175	Kangaroo	FR	16	10	2020	16	4	32	Adult	Male	RCNX0688
reconyx	small	8	C	RH2	C3	176	Kangaroo	SS	16	10	2020	17	5	5	Juvenile	Unknown	RCNX0703
reconyx	small	8	C	RH2	C3	176	Kangaroo	FR	16	10	2020	17	6	39	Juvenile	Unknown	RCNX0706
reconyx	small	8	C	RH2	C3	176	Kangaroo	FR	16	10	2020	17	15	55	Juvenile	Unknown	RCNX0718
reconyx	small	8	C	RH2	C3	177	Kangaroo	FR	16	10	2020	17	6	39	Juvenile	Unknown	RCNX0706
reconyx	small	8	C	RH2	C3	177	Kangaroo	FR	16	10	2020	17	15	55	Juvenile	Unknown	RCNX0718
reconyx	small	8	C	RH2	C3	178	Kangaroo	FR	16	10	2020	17	6	39	Juvenile	Unknown	RCNX0706
reconyx	small	8	C	RH2	C3	178	Kangaroo	SS	16	10	2020	17	18	14	Juvenile	Unknown	RCNX0724
reconyx	small	8	C	RH2	C3	179	Kangaroo	SS	16	10	2020	17	18	15	Adult	Female	RCNX0724
reconyx	small	8	C	RH2	C3	180	Kangaroo	SS	16	10	2020	17	18	15	Adult	Male	RCNX0724
reconyx	small	8	C	RH2	C3	181	Kangaroo	FR	16	10	2020	17	18	15	Adult	Unknown	RCNX0724
reconyx	small	8	C	RH2	C3	182	Kangaroo	FR	16	10	2020	17	18	15	Adult	Unknown	RCNX0724
reconyx	small	8	C	RH2	C3	183	Kangaroo	RX	16	10	2020	17	54	5	Adult	Male	RCNX0730
reconyx	small	8	C	RH2	C3	183	Kangaroo	SS	16	10	2020	17	54	15	Adult	Male	RCNX0733
reconyx	small	8	C	RH4	C1	183	Kangaroo	RX	16	10	2020	17	55	3	Adult	Male	RCNX0847
reconyx	small	8	C	RH2	C3	183	Kangaroo	FR	16	10	2020	17	55	12	Adult	Male	RCNX0736
reconyx	small	8	C	RH2	C3	184	Kangaroo	FR	16	10	2020	17	54	5	Juvenile	Unknown	RCNX0730
reconyx	small	8	C	RH2	C3	184	Kangaroo	SS	16	10	2020	17	54	15	Juvenile	Unknown	RCNX0733
reconyx	small	8	C	RH2	C3	184	Kangaroo	SS	16	10	2020	17	55	12	Juvenile	Unknown	RCNX0736
reconyx	small	8	C	RH2	C3	184	Kangaroo	SS	16	10	2020	17	55	14	Juvenile	Unknown	RCNX0739
reconyx	small	8	C	RH2	C3	184	Kangaroo	SS	16	10	2020	17	55	32	Juvenile	Unknown	RCNX0742
reconyx	small	8	C	RH2	C3	184	Kangaroo	SS	16	10	2020	17	55	41	Juvenile	Unknown	RCNX0745
reconyx	small	8	C	RH2	C3	184	Kangaroo	SS	16	10	2020	17	56	35	Juvenile	Unknown	RCNX0748
reconyx	small	8	C	RH2	C3	184	Kangaroo	FR	16	10	2020	17	57	1	Juvenile	Unknown	RCNX0751
reconyx	small	8	C	RH2	C3	184	Kangaroo	FR	16	10	2020	17	57	3	Juvenile	Unknown	RCNX0754
reconyx	small	8	C	RH2	C3	184	Kangaroo	FR	16	10	2020	17	57	28	Juvenile	Unknown	RCNX0757
reconyx	small	8	C	RH2	C3	184	Kangaroo	SS	16	10	2020	17	57	32	Juvenile	Unknown	RCNX0760
reconyx	small	8	C	RH2	C3	184	Kangaroo	SS	16	10	2020	17	57	34	Juvenile	Unknown	RCNX0763
reconyx	small	8	C	RH2	C3	184	Kangaroo	CC	16	10	2020	17	57	36	Juvenile	Unknown	RCNX0766
reconyx	small	8	C	RH2	C3	184	Kangaroo	FR	16	10	2020	17	58	12	Juvenile	Unknown	RCNX0769
reconyx	small	8	C	RH2	C3	184	Kangaroo	FR	16	10	2020	17	59	14	Juvenile	Unknown	RCNX0775
reconyx	small	8	C	RH2	C3	184	Kangaroo	SS	16	10	2020	17	59	17	Juvenile	Unknown	RCNX0778
reconyx	small	8	C	RH2	C3	184	Kangaroo	SS	16	10	2020	17	59	22	Juvenile	Unknown	RCNX0781
reconyx	small	8	C	RH4	C1	184	Kangaroo	FR	16	10	2020	17	59	54	Juvenile	Unknown	RCNX0850
reconyx	small	8	C	RH4	C1	184	Kangaroo	FR	16	10	2020	18	0	4	Juvenile	Unknown	RCNX0853
reconyx	small	8	C	RH4	C1	184	Kangaroo	FR	16	10	2020	18	0	6	Juvenile	Unknown	RCNX0856
reconyx	small	8	C	RH4	C1	184	Kangaroo	FR	16	10	2020	18	0	9	Juvenile	Unknown	RCNX0859
reconyx	small	8	C	RH4	C1	184	Kangaroo	FR	16	10	2020	18	15	40	Juvenile	Unknown	RCNX0874
reconyx	small	8	C	RH4	C1	184	Kangaroo	SS	16	10	2020	18	15	47	Juvenile	Unknown	RCNX0877
reconyx	small	8	C	RH4	C1	184	Kangaroo	FR	16	10	2020	18	17	8	Juvenile	Unknown	RCNX0880
reconyx	small	8	C	RH4	C1	184	Kangaroo	SS	16	10	2020	18	17	10	Juvenile	Unknown	RCNX0883
reconyx	small	8	C	RH4	C1	184	Kangaroo	SS	16	10	2020	18	17	13	Juvenile	Unknown	RCNX0886
reconyx	small	8	C	RH4	C1	184	Kangaroo	FR	16	10	2020	18	17	21	Juvenile	Unknown	RCNX0889
reconyx	small	8	C	RH4	C1	184	Kangaroo	FR	16	10	2020	18	17	23	Juvenile	Unknown	RCNX0892
reconyx	small	8	C	RH5	C2	184	Kangaroo	FR	16	10	2020	18	17	26	Juvenile	Unknown	RCNX1039
reconyx	small	8	C	RH5	C2	184	Kangaroo	FR	16	10	2020	18	17	28	Juvenile	Unknown	RCNX1042
reconyx	small	8	C	RH2	C3	184	Kangaroo	RX	16	10	2020	18	17	31	Juvenile	Unknown	RCNX0802
reconyx	small	8	C	RH2	C3	184	Kangaroo	RX	16	10	2020	18	17	40	Juvenile	Unknown	RCNX0805
reconyx	small	8	C	RH2	C3	185	Kangaroo	RX	16	10	2020	17	55	12	Adult	Male	RCNX0736
reconyx	small	8	C	RH2	C3	185	Kangaroo	FR	16	10	2020	17	55	14	Adult	Male	RCNX0739
reconyx	small	8	C	RH2	C3	185	Kangaroo	FR	16	10	2020	17	55	32	Adult	Male	RCNX0742
reconyx	small	8	C	RH2	C3	185	Kangaroo	FR	16	10	2020	17	55	41	Adult	Male	RCNX0745
reconyx	small	8	C	RH2	C3	185	Kangaroo	FR	16	10	2020	17	56	35	Adult	Male	RCNX0748
reconyx	small	8	C	RH2	C3	185	Kangaroo	FR	16	10	2020	17	57	1	Adult	Male	RCNX0751
reconyx	small	8	C	RH2	C3	185	Kangaroo	FR	16	10	2020	17	57	3	Adult	Male	RCNX0754
reconyx	small	8	C	RH2	C3	185	Kangaroo	FR	16	10	2020	17	57	28	Adult	Male	RCNX0757
reconyx	small	8	C	RH2	C3	185	Kangaroo	FR	16	10	2020	17	57	32	Adult	Male	RCNX0760
reconyx	small	8	C	RH2	C3	185	Kangaroo	FR	16	10	2020	17	57	34	Adult	Male	RCNX0763
reconyx	small	8	C	RH2	C3	185	Kangaroo	FR	16	10	2020	17	57	36	Adult	Male	RCNX0766
reconyx	small	8	C	RH2	C3	185	Kangaroo	FR	16	10	2020	17	58	12	Adult	Male	RCNX0769
reconyx	small	8	C	RH2	C3	185	Kangaroo	FR	16	10	2020	17	58	16	Adult	Male	RCNX0772
reconyx	small	8	C	RH2	C3	185	Kangaroo	FR	16	10	2020	17	59	17	Adult	Male	RCNX0778
reconyx	small	8	C	RH2	C3	185	Kangaroo	FR	16	10	2020	17	59	22	Adult	Male	RCNX0781
reconyx	small	8	C	RH2	C3	185	Kangaroo	FR	16	10	2020	17	59	51	Adult	Male	RCNX0784
reconyx	small	8	C	RH2	C3	185	Kangaroo	FR	16	10	2020	17	59	55	Adult	Male	RCNX0787
reconyx	small	8	C	RH4	C1	185	Kangaroo	RX	16	10	2020	17	59	56	Adult	Male	RCNX0852
reconyx	small	8	C	RH4	C1	185	Kangaroo	FR	16	10	2020	18	0	4	Adult	Male	RCNX0853
reconyx	small	8	C	RH4	C1	185	Kangaroo	FR	16	10	2020	18	0	6	Adult	Male	RCNX0856
reconyx	small	8	C	RH4	C1	185	Kangaroo	FR	16	10	2020	18	0	9	Adult	Male	RCNX0859
reconyx	small	8	C	RH4	C1	185	Kangaroo	FR	16	10	2020	18	0	12	Adult	Male	RCNX0862
reconyx	small	8	C	RH4	C1	185	Kangaroo	FR	16	10	2020	18	0	14	Adult	Male	RCNX0865
reconyx	small	8	C	RH4	C1	185	Kangaroo	SS	16	10	2020	18	0	17	Adult	Male	RCNX0868
reconyx	small	8	C	RH4	C1	185	Kangaroo	FR	16	10	2020	18	0	24	Adult	Male	RCNX0871
reconyx	small	8	C	RH5	C2	185	Kangaroo	FR	16	10	2020	18	16	19	Adult	Male	RCNX1023
reconyx	small	8	C	RH5	C2	185	Kangaroo	FR	16	10	2020	18	16	33	Adult	Male	RCNX1024
reconyx	small	8	C	RH5	C2	185	Kangaroo	FR	16	10	2020	18	16	35	Adult	Male	RCNX1027
reconyx	small	8	C	RH5	C2	185	Kangaroo	FR	16	10	2020	18	17	10	Adult	Male	RCNX1030
reconyx	small	8	C	RH4	C1	185	Kangaroo	FR	16	10	2020	18	17	10	Adult	Male	RCNX0883
reconyx	small	8	C	RH5	C2	185	Kangaroo	FR	16	10	2020	18	17	13	Adult	Male	RCNX1033
reconyx	small	8	C	RH4	C1	185	Kangaroo	FR	16	10	2020	18	17	13	Adult	Male	RCNX0886
reconyx	small	8	C	RH5	C2	185	Kangaroo	FR	16	10	2020	18	17	16	Adult	Male	RCNX1036
reconyx	small	8	C	RH4	C1	185	Kangaroo	SS	16	10	2020	18	17	21	Adult	Male	RCNX0889
reconyx	small	8	C	RH4	C1	185	Kangaroo	FR	16	10	2020	18	17	23	Adult	Male	RCNX0892
reconyx	small	8	C	RH4	C1	185	Kangaroo	FR	16	10	2020	18	17	26	Adult	Male	RCNX0895
reconyx	small	8	C	RH5	C2	185	Kangaroo	SS	16	10	2020	18	17	26	Adult	Male	RCNX1039
reconyx	small	8	C	RH5	C2	185	Kangaroo	FR	16	10	2020	18	17	28	Adult	Male	RCNX1042
reconyx	small	8	C	RH2	C3	185	Kangaroo	RX	16	10	2020	18	17	31	Adult	Male	RCNX0802
reconyx	small	8	C	RH5	C2	185	Kangaroo	RX	16	10	2020	18	17	31	Adult	Male	RCNX1045
reconyx	small	8	C	RH2	C3	185	Kangaroo	RX	16	10	2020	18	17	40	Adult	Male	RCNX0805
reconyx	small	8	C	RH2	C3	185	Kangaroo	RX	16	10	2020	18	17	43	Adult	Male	RCNX0808
reconyx	small	8	C	RH2	C3	186	Kangaroo	SS	16	10	2020	18	0	12	Adult	Unknown	RCNX0790
reconyx	small	8	C	RH2	C3	186	Kangaroo	SS	16	10	2020	18	0	23	Adult	Unknown	RCNX0796
reconyx	small	8	C	RH4	C1	186	Kangaroo	RX	16	10	2020	18	0	25	Adult	Unknown	RCNX0873
reconyx	small	8	C	RH2	C3	187	Kangaroo	RX	16	10	2020	18	18	8	Adult	Unknown	RCNX0814
reconyx	small	8	C	RH2	C3	187	Kangaroo	FR	16	10	2020	18	18	17	Adult	Unknown	RCNX0817
reconyx	small	8	R	RH7	R2	188	Kangaroo	RX	16	10	2020	15	11	48	Adult	Unknown	RCNX1009
reconyx	small	8	C	RH4	C1	189	Possum	RX	16	10	2020	20	36	19	Adult	Unknown	RCNX0898
reconyx	small	8	C	RH2	C3	189	Possum	FR	16	10	2020	20	36	46	Adult	Unknown	RCNX0823
reconyx	small	8	C	RH2	C3	190	Fox	RX	17	10	2020	2	47	32	Adult	Unknown	RCNX0826
reconyx	small	8	C	RH2	C3	190	Fox	RX	17	10	2020	2	47	35	Adult	Unknown	RCNX0829
reconyx	small	8	C	RH5	C2	190	Fox	FR	17	10	2020	2	47	46	Adult	Unknown	RCNX1066
reconyx	small	8	C	RH5	C2	190	Fox	FR	17	10	2020	2	47	48	Adult	Unknown	RCNX1069
reconyx	small	8	C	RH2	C3	191	Whiptail	FR	17	10	2020	5	21	4	Adult	Unknown	RCNX0832
reconyx	small	8	C	RH2	C3	192	Kangaroo	RX	17	10	2020	5	26	40	Adult	FWPJ	RCNX0838
reconyx	small	8	C	RH5	C2	192	Kangaroo	FR	17	10	2020	5	26	46	Adult	FWPJ	RCNX1102
reconyx	small	8	C	RH2	C3	193	Kangaroo	RX	17	10	2020	5	26	40	Joey	Unknown	RCNX0838
reconyx	small	8	C	RH5	C2	193	Kangaroo	SS	17	10	2020	5	26	46	Joey	Unknown	RCNX1102
reconyx	small	8	C	RH2	C3	194	Kangaroo	RX	17	10	2020	7	34	42	Adult	Male	RCNX0853
reconyx	small	8	C	RH5	C2	194	Kangaroo	RX	17	10	2020	7	34	48	Adult	Male	RCNX1126
reconyx	small	8	C	RH4	C1	194	Kangaroo	FR	17	10	2020	7	34	48	Adult	Male	RCNX0937
reconyx	small	8	C	RH5	C2	194	Kangaroo	SS	17	10	2020	7	34	50	Adult	Male	RCNX1129
reconyx	small	8	C	RH4	C1	194	Kangaroo	SS	17	10	2020	7	34	50	Adult	Male	RCNX0940
